state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,88,0.004007285975
Texas,48,cases,ages,1-9 years,363,0.016530054645
Texas,48,cases,ages,10-19 years,984,0.04480874316899999
Texas,48,cases,ages,20-29 years,3802,0.17313296903
Texas,48,cases,ages,30-39 years,4037,0.18383424408
Texas,48,cases,ages,40-49 years,3976,0.1810564663
Texas,48,cases,ages,50-59 years,3779,0.17208561020000002
Texas,48,cases,ages,60-64 years,1511,0.068806921676
Texas,48,cases,ages,65-69 years,1105,0.050318761384
Texas,48,cases,ages,70-74 years,712,0.032422586520999996
Texas,48,cases,ages,75-79 years,538,0.024499089252999998
Texas,48,cases,ages,80+ years,1065,0.04849726776
Texas,48,cases,ages,Unknown,0,0
Texas,48,cases,gender,Female,10667,0.48574681239
Texas,48,cases,gender,Male,11090,0.5050091074699999
Texas,48,cases,gender,Unknown,203,0.009244080146
Texas,48,cases,race,Asian,614,0.02795992714
Texas,48,cases,race,Black,2592,0.11803278689
Texas,48,cases,race,Hispanic,8138,0.37058287796
Texas,48,cases,race,Other,119,0.005418943534
Texas,48,cases,race,White,5720,0.26047358834
Texas,48,cases,race,Unknown,4777,0.21753187614000002
Texas,48,fatalities,ages,<1 year,0,0
Texas,48,fatalities,ages,1-9 years,0,0
Texas,48,fatalities,ages,10-19 years,0,0
Texas,48,fatalities,ages,20-29 years,11,0.016616314199
Texas,48,fatalities,ages,30-39 years,13,0.019637462236000002
Texas,48,fatalities,ages,40-49 years,26,0.039274924471
Texas,48,fatalities,ages,50-59 years,72,0.10876132931
Texas,48,fatalities,ages,60-64 years,60,0.090634441088
Texas,48,fatalities,ages,65-69 years,74,0.11178247733999999
Texas,48,fatalities,ages,70-74 years,69,0.10422960725
Texas,48,fatalities,ages,75-79 years,70,0.10574018127000001
Texas,48,fatalities,ages,80+ years,265,0.4003021148
Texas,48,fatalities,ages,Unknown,2,0.003021148036
Texas,48,fatalities,gender,Female,271,0.40936555891
Texas,48,fatalities,gender,Male,363,0.54833836858
Texas,48,fatalities,gender,Unknown,28,0.042296072508
Texas,48,fatalities,race,Asian,13,0.019637462236000002
Texas,48,fatalities,race,Black,85,0.12839879154
Texas,48,fatalities,race,Hispanic,171,0.2583081571
Texas,48,fatalities,race,Other,5,0.007552870091
Texas,48,fatalities,race,White,269,0.40634441088
Texas,48,fatalities,race,Unknown,119,0.17975830816
