notes,date,cumulative_cases,cumulative_fatalities,daily_new_cases,daily_new_fatalities,new_cases_7day_avg,new_deaths_7day_avg,group,state,fips
NA,2020-04-11,12561,384,890,34,921.2857142857143,28.571428571428573,Daily New Cases,Texas,48
NA,2020-04-12,13484,418,923,34,955.8571428571429,28,Daily New Cases,Texas,48
NA,2020-04-13,13906,449,422,31,947.5714285714286,28.857142857142858,Daily New Cases,Texas,48
NA,2020-04-14,14624,481,718,32,909,31.142857142857142,Daily New Cases,Texas,48
NA,2020-04-15,15492,517,868,36,877,32.714285714285715,Daily New Cases,Texas,48
NA,2020-04-16,16455,549,963,32,889.2857142857143,32.57142857142857,Daily New Cases,Texas,48
NA,2020-04-17,17371,587,916,38,814.2857142857143,33.857142857142854,Daily New Cases,Texas,48
NA,2020-04-18,18260,616,889,29,814.1428571428571,33.142857142857146,Daily New Cases,Texas,48
NA,2020-04-19,18923,644,663,28,777,32.285714285714285,Daily New Cases,Texas,48
NA,2020-04-20,19458,669,535,25,793.1428571428571,31.428571428571427,Daily New Cases,Texas,48
NA,2020-04-21,20196,709,738,40,796,32.57142857142857,Daily New Cases,Texas,48
NA,2020-04-22,21069,739,873,30,796.7142857142857,31.714285714285715,Daily New Cases,Texas,48
NA,2020-04-23,21944,775,875,36,784.1428571428571,32.285714285714285,Daily New Cases,Texas,48
NA,2020-04-24,22806,808,862,33,776.4285714285714,31.571428571428573,Daily New Cases,Texas,48
NA,2020-04-25,23773,845,967,37,787.5714285714286,32.714285714285715,Daily New Cases,Texas,48
NA,2020-04-26,24631,875,858,30,815.4285714285714,33,Daily New Cases,Texas,48
NA,2020-04-27,25297,900,666,25,834.1428571428571,33,Daily New Cases,Texas,48
NA,2020-04-28,26171,934,874,34,853.5714285714286,32.142857142857146,Daily New Cases,Texas,48
NA,2020-04-29,27054,957,883,23,855,31.142857142857142,Daily New Cases,Texas,48
NA,2020-04-30,28087,988,1033,31,877.5714285714286,30.428571428571427,Daily New Cases,Texas,48
NA,2020-05-01,29229,1031,1142,43,917.5714285714286,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-02,30522,1065,1293,34,964.1428571428571,31.428571428571427,Daily New Cases,Texas,48
NA,2020-05-03,31548,1100,1026,35,988.1428571428571,32.142857142857146,Daily New Cases,Texas,48
NA,2020-05-04,32332,1131,784,31,1005,33,Daily New Cases,Texas,48
NA,2020-05-05,33369,1161,1037,30,1028.2857142857142,32.42857142857143,Daily New Cases,Texas,48
NA,2020-05-06,34422,1193,1053,32,1052.5714285714287,33.714285714285715,Daily New Cases,Texas,48
NA,2020-05-07,35390,1228,968,35,1043.2857142857142,34.285714285714285,Daily New Cases,Texas,48
NA,2020-05-08,36609,1261,1219,33,1054.2857142857142,32.857142857142854,Daily New Cases,Texas,48
NA,2020-05-09,37860,1288,1251,27,1048.2857142857142,31.857142857142858,Daily New Cases,Texas,48
NA,2020-05-10,38869,1314,1009,26,1045.857142857143,30.571428571428573,Daily New Cases,Texas,48
NA,2020-05-11,39869,1347,1000,33,1076.7142857142858,30.857142857142858,Daily New Cases,Texas,48
NA,2020-05-12,41048,1380,1179,33,1097,31.285714285714285,Daily New Cases,Texas,48
NA,2020-05-13,42403,1421,1355,41,1140.142857142857,32.57142857142857,Daily New Cases,Texas,48
NA,2020-05-14,43851,1452,1448,31,1208.7142857142858,32,Daily New Cases,Texas,48
NA,2020-05-15,45198,1492,1347,40,1227,33,Daily New Cases,Texas,48
NA,2020-05-16,46999,1522,1801,30,1305.5714285714287,33.42857142857143,Daily New Cases,Texas,48
NA,2020-05-17,47784,1547,785,25,1273.5714285714287,33.285714285714285,Daily New Cases,Texas,48
NA,2020-05-18,48693,1569,909,22,1260.5714285714287,31.714285714285715,Daily New Cases,Texas,48
NA,2020-05-19,49912,1597,1219,28,1266.2857142857142,31,Daily New Cases,Texas,48
NA,2020-05-20,51323,1618,1411,21,1274.2857142857142,28.142857142857142,Daily New Cases,Texas,48
NA,2020-05-21,52268,1642,945,24,1202.4285714285713,27.142857142857142,Daily New Cases,Texas,48
NA,2020-05-22,53449,1672,1181,30,1178.7142857142858,25.714285714285715,Daily New Cases,Texas,48
NA,2020-05-23,54509,1687,1060,15,1072.857142857143,23.571428571428573,Daily New Cases,Texas,48
NA,2020-05-24,55348,1719,839,32,1080.5714285714287,24.571428571428573,Daily New Cases,Texas,48
NA,2020-05-25,55971,1750,623,31,1039.7142857142858,25.857142857142858,Daily New Cases,Texas,48
NA,2020-05-26,56560,1770,589,20,949.7142857142857,24.714285714285715,Daily New Cases,Texas,48
NA,2020-05-27,57921,1793,1361,23,942.5714285714286,25,Daily New Cases,Texas,48
NA,2020-05-28,59776,1824,1855,31,1072.5714285714287,26,Daily New Cases,Texas,48
NA,2020-05-29,61006,1859,1230,35,1079.5714285714287,26.714285714285715,Daily New Cases,Texas,48
NA,2020-05-30,62338,1891,1332,32,1118.4285714285713,29.142857142857142,Daily New Cases,Texas,48
NA,2020-05-31,64287,1905,1949,14,1277,26.571428571428573,Daily New Cases,Texas,48
NA,2020-06-01,64880,1925,593,20,1272.7142857142858,25,Daily New Cases,Texas,48
NA,2020-06-02,66568,1953,1688,28,1429.7142857142858,26.142857142857142,Daily New Cases,Texas,48
NA,2020-06-03,68271,1985,1703,32,1478.5714285714287,27.428571428571427,Daily New Cases,Texas,48
NA,2020-06-04,69920,2006,1649,21,1449.142857142857,26,Daily New Cases,Texas,48
NA,2020-06-05,71613,2030,1693,24,1515.2857142857142,24.428571428571427,Daily New Cases,Texas,48
NA,2020-06-06,73553,2063,1940,33,1602.142857142857,24.571428571428573,Daily New Cases,Texas,48
NA,2020-06-07,74978,2081,1425,18,1527.2857142857142,25.142857142857142,Daily New Cases,Texas,48
NA,2020-06-08,75616,2111,638,30,1533.7142857142858,26.571428571428573,Daily New Cases,Texas,48
NA,2020-06-09,77253,2145,1637,34,1526.4285714285713,27.428571428571427,Daily New Cases,Texas,48
NA,2020-06-10,79757,2169,2504,24,1640.857142857143,26.285714285714285,Daily New Cases,Texas,48
NA,2020-06-11,81583,2198,1826,29,1666.142857142857,27.428571428571427,Daily New Cases,Texas,48
NA,2020-06-12,83680,2231,2097,33,1723.857142857143,28.714285714285715,Daily New Cases,Texas,48
NA,2020-06-13,86011,2268,2331,37,1779.7142857142858,29.285714285714285,Daily New Cases,Texas,48
NA,2020-06-14,87854,2310,1843,42,1839.4285714285713,32.714285714285715,Daily New Cases,Texas,48
NA,2020-06-15,89108,2340,1254,30,1927.4285714285713,32.714285714285715,Daily New Cases,Texas,48
*,2020-06-16,93206,2384,4098,44,2279,34.142857142857146,Daily New Cases,Texas,48
NA,2020-06-17,96335,2422,3129,38,2368.285714285714,36.142857142857146,Daily New Cases,Texas,48
NA,2020-06-18,99851,2462,3516,40,2609.714285714286,37.714285714285715,Daily New Cases,Texas,48
NA,2020-06-19,103305,2506,3454,44,2803.5714285714284,39.285714285714285,Daily New Cases,Texas,48
NA,2020-06-20,107735,2550,4430,44,3103.4285714285716,40.285714285714285,Daily New Cases,Texas,48
NA,2020-06-21,111601,2586,3866,36,3392.4285714285716,39.42857142857143,Daily New Cases,Texas,48
NA,2020-06-22,114881,2628,3280,42,3681.8571428571427,41.142857142857146,Daily New Cases,Texas,48
NA,2020-06-23,120370,2668,5489,40,3880.5714285714284,40.57142857142857,Daily New Cases,Texas,48
NA,2020-06-24,125921,2733,5551,65,4226.571428571428,44.42857142857143,Daily New Cases,Texas,48
NA,2020-06-25,131917,2794,5996,61,4580.857142857143,47.42857142857143,Daily New Cases,Texas,48
NA,2020-06-26,137624,2862,5707,68,4902.714285714285,50.857142857142854,Daily New Cases,Texas,48
NA,2020-06-27,143366,2942,5742,80,5090.142857142857,56,Daily New Cases,Texas,48
NA,2020-06-28,148723,3029,5357,87,5303.142857142857,63.285714285714285,Daily New Cases,Texas,48
NA,2020-06-29,153011,3117,4288,88,5447.142857142857,69.85714285714286,Daily New Cases,Texas,48
NA,2020-06-30,159986,3207,6975,90,5659.428571428572,77,Daily New Cases,Texas,48
NA,2020-07-01,168062,3301,8076,94,6020.142857142857,81.14285714285714,Daily New Cases,Texas,48
NA,2020-07-02,175977,3419,7915,118,6294.285714285715,89.28571428571429,Daily New Cases,Texas,48
NA,2020-07-03,183532,3549,7555,130,6558.285714285715,98.14285714285714,Daily New Cases,Texas,48
NA,2020-07-04,191790,3688,8258,139,6917.714285714285,106.57142857142857,Daily New Cases,Texas,48
NA,2020-07-05,195239,3813,3449,125,6645.142857142857,112,Daily New Cases,Texas,48
NA,2020-07-06,200557,3952,5318,139,6792.285714285715,119.28571428571429,Daily New Cases,Texas,48
NA,2020-07-07,210585,4109,10028,157,7228.428571428572,128.85714285714286,Daily New Cases,Texas,48
NA,2020-07-08,220564,4287,9979,178,7500.285714285715,140.85714285714286,Daily New Cases,Texas,48
NA,2020-07-09,230346,4449,9782,162,7767,147.14285714285714,Daily New Cases,Texas,48
NA,2020-07-10,240111,4638,9765,189,8082.714285714285,155.57142857142858,Daily New Cases,Texas,48
NA,2020-07-11,250462,4828,10351,190,8381.714285714286,162.85714285714286,Daily New Cases,Texas,48
NA,2020-07-12,258658,5034,8196,206,9059.857142857143,174.42857142857142,Daily New Cases,Texas,48
NA,2020-07-13,264313,5241,5655,207,9108,184.14285714285714,Daily New Cases,Texas,48
**,2020-07-14,271574,5468,10745,227,9210.42857142857,194.14285714285714,Daily New Cases,Texas,48
NA,2020-07-15,282365,5694,10791,226,9326.42857142857,201,Daily New Cases,Texas,48
NA,2020-07-16,292656,5923,10291,229,9399.142857142857,210.57142857142858,Daily New Cases,Texas,48
***,2020-07-17,307572,6137,10256,214,9469.285714285714,214.14285714285714,Daily New Cases,Texas,48
NA,2020-07-18,317730,6325,10158,188,9441.714285714286,213.85714285714286,Daily New Cases,Texas,48
NA,2020-07-19,325030,6531,7300,206,9313.714285714286,213.85714285714286,Daily New Cases,Texas,48
NA,2020-07-20,332434,6755,7404,224,9563.57142857143,216.28571428571428,Daily New Cases,Texas,48
NA,2020-07-21,341739,6968,9305,213,9357.857142857143,214.28571428571428,Daily New Cases,Texas,48
NA,2020-07-22,351618,7198,9879,230,9227.57142857143,214.85714285714286,Daily New Cases,Texas,48
NA,2020-07-23,361125,7430,9507,232,9115.57142857143,215.28571428571428,Daily New Cases,Texas,48
NA,2020-07-24,369826,7645,8701,215,8893.42857142857,215.42857142857142,Daily New Cases,Texas,48
****,2020-07-25,375846,7841,8112,196,8601.142857142857,216.57142857142858,Daily New Cases,Texas,48
NA,2020-07-26,381656,8003,5810,162,8388.285714285714,210.28571428571428,Daily New Cases,Texas,48
NA,2020-07-27,385923,8171,4267,168,7940.142857142857,202.28571428571428,Daily New Cases,Texas,48
NA,2020-07-28,394265,8358,8342,187,7802.571428571428,198.57142857142858,Daily New Cases,Texas,48
NA,2020-07-29,403307,8515,9042,157,7683,188.14285714285714,Daily New Cases,Texas,48
NA,2020-07-30,412107,8699,8800,184,7582,181.28571428571428,Daily New Cases,Texas,48
NA,2020-07-31,420946,8852,8839,153,7601.714285714285,172.42857142857142,Daily New Cases,Texas,48
NA,2020-08-01,430485,8980,9539,128,7805.571428571428,162.71428571428572,Daily New Cases,Texas,48
NA,2020-08-02,436711,9099,6226,119,7865,156.57142857142858,Daily New Cases,Texas,48
*****,2020-08-03,442014,9206,5839,107,8089.571428571428,147.85714285714286,Daily New Cases,Texas,48
NA,2020-08-04,451181,9287,9167,81,8207.42857142857,132.71428571428572,Daily New Cases,Texas,48
NA,2020-08-05,459887,9380,8706,93,8159.428571428572,123.57142857142857,Daily New Cases,Texas,48
NA,2020-08-06,467485,9452,7598,72,7987.714285714285,107.57142857142857,Daily New Cases,Texas,48
NA,2020-08-07,474524,9503,7039,51,7730.571428571428,93,Daily New Cases,Texas,48
NA,2020-08-08,481483,9543,6959,40,7362,80.42857142857143,Daily New Cases,Texas,48
NA,2020-08-09,486362,9574,4879,31,7169.571428571428,67.85714285714286,Daily New Cases,Texas,48
******,2020-08-10,490817,9591,4455,17,6971.857142857143,55,Daily New Cases,Texas,48
NA,2020-08-11,500620,9600,8913,9,6935.571428571428,44.714285714285715,Daily New Cases,Texas,48
NA,2020-08-12,506820,9602,6200,2,6577.571428571428,31.714285714285715,Daily New Cases,Texas,48
NA,2020-08-13,513575,9602,6755,0,6457.142857142857,21.428571428571427,Daily New Cases,Texas,48
NA,2020-08-14,520593,NA,7018,NA,6454.142857142857,NA,Daily New Cases,Texas,48
