state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,38,0.003
Texas,48,cases,ages,1-9 years,174,0.012
Texas,48,cases,ages,10-19 years,452,0.03
Texas,48,cases,ages,20-29 years,2329,0.154
Texas,48,cases,ages,30-39 years,2776,0.184
Texas,48,cases,ages,40-49 years,2829,0.187
Texas,48,cases,ages,50-59 years,2789,0.184
Texas,48,cases,ages,60-64 years,1176,0.078
Texas,48,cases,ages,65-69 years,859,0.057
Texas,48,cases,ages,70-74 years,556,0.037
Texas,48,cases,ages,75-79 years,373,0.0246578964765
Texas,48,cases,ages,80+ years,653,0.043
Texas,48,cases,ages,Unknown,123,0.008
Texas,48,cases,gender,Female,6777,0.448
Texas,48,cases,gender,Male,8066,0.533
Texas,48,cases,gender,Unknown,284,0.019
Texas,48,cases,race,Asian,503,0.033
Texas,48,cases,race,Black,2404,0.159
Texas,48,cases,race,Hispanic,6018,0.398
Texas,48,cases,race,Other,97,0.006
Texas,48,cases,race,White,4157,0.275
Texas,48,cases,race,Unknown,1948,0.129
Texas,48,fatalities,ages,<1 year,0,0
Texas,48,fatalities,ages,1-9 years,0,0
Texas,48,fatalities,ages,10-19 years,2,0.003
Texas,48,fatalities,ages,20-29 years,11,0.017
Texas,48,fatalities,ages,30-39 years,13,0.02
Texas,48,fatalities,ages,40-49 years,26,0.039
Texas,48,fatalities,ages,50-59 years,72,0.108
Texas,48,fatalities,ages,60-64 years,60,0.09
Texas,48,fatalities,ages,65-69 years,74,0.111
Texas,48,fatalities,ages,70-74 years,69,0.1039156626506
Texas,48,fatalities,ages,75-79 years,70,0.105
Texas,48,fatalities,ages,80+ years,265,0.399
Texas,48,fatalities,ages,Unknown,2,0.003
Texas,48,fatalities,gender,Female,272,0.41
Texas,48,fatalities,gender,Male,364,0.548
Texas,48,fatalities,gender,Unknown,28,0.0421686746988
Texas,48,fatalities,race,Asian,13,0.02
Texas,48,fatalities,race,Black,85,0.128
Texas,48,fatalities,race,Hispanic,171,0.258
Texas,48,fatalities,race,Other,5,0.008
Texas,48,fatalities,race,White,269,0.405
Texas,48,fatalities,race,Unknown,121,0.182
