state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,38,0.003
Texas,48,cases,ages,1-9 years,168,0.011
Texas,48,cases,ages,10-19 years,440,0.03
Texas,48,cases,ages,20-29 years,2293,0.155
Texas,48,cases,ages,30-39 years,2705,0.1831043119204
Texas,48,cases,ages,40-49 years,2765,0.187
Texas,48,cases,ages,50-59 years,2712,0.184
Texas,48,cases,ages,60-64 years,1143,0.077
Texas,48,cases,ages,65-69 years,831,0.056
Texas,48,cases,ages,70-74 years,543,0.0367562445001
Texas,48,cases,ages,75-79 years,362,0.025
Texas,48,cases,ages,80+ years,650,0.0439991877073
Texas,48,cases,ages,Unknown,123,0.008
Texas,48,cases,gender,Female,6701,0.4535977797333
Texas,48,cases,gender,Male,7791,0.527
Texas,48,cases,gender,Unknown,281,0.019
Texas,48,cases,race,Asian,498,0.0337101468896
Texas,48,cases,race,Black,2315,0.157
Texas,48,cases,race,Hispanic,5862,0.397
Texas,48,cases,race,Other,96,0.006
Texas,48,cases,race,White,4063,0.275
Texas,48,cases,race,Unknown,1939,0.131
Texas,48,fatalities,ages,<1 year,0,0
Texas,48,fatalities,ages,1-9 years,0,0
Texas,48,fatalities,ages,10-19 years,2,0.0040733197556
Texas,48,fatalities,ages,20-29 years,11,0.0224032586558
Texas,48,fatalities,ages,30-39 years,9,0.0183299389002
Texas,48,fatalities,ages,40-49 years,21,0.043
Texas,48,fatalities,ages,50-59 years,54,0.11
Texas,48,fatalities,ages,60-64 years,45,0.092
Texas,48,fatalities,ages,65-69 years,59,0.12
Texas,48,fatalities,ages,70-74 years,45,0.092
Texas,48,fatalities,ages,75-79 years,45,0.092
Texas,48,fatalities,ages,80+ years,197,0.401
Texas,48,fatalities,ages,Unknown,3,0.0061099796334
Texas,48,fatalities,gender,Female,192,0.391
Texas,48,fatalities,gender,Male,268,0.546
Texas,48,fatalities,gender,Unknown,31,0.063
Texas,48,fatalities,race,Asian,6,0.0122199592668
Texas,48,fatalities,race,Black,67,0.136
Texas,48,fatalities,race,Hispanic,122,0.248
Texas,48,fatalities,race,Other,2,0.0040733197556
Texas,48,fatalities,race,White,180,0.367
Texas,48,fatalities,race,Unknown,114,0.232
