state,fips,report_type,demographic_type,group,count,pct
Texas,48,cases,ages,<1 year,38,0.003
Texas,48,cases,ages,1-9 years,173,0.012
Texas,48,cases,ages,10-19 years,445,0.03
Texas,48,cases,ages,20-29 years,2317,0.155
Texas,48,cases,ages,30-39 years,2749,0.183
Texas,48,cases,ages,40-49 years,2806,0.1871789740511
Texas,48,cases,ages,50-59 years,2759,0.184
Texas,48,cases,ages,60-64 years,1164,0.078
Texas,48,cases,ages,65-69 years,846,0.056
Texas,48,cases,ages,70-74 years,552,0.037
Texas,48,cases,ages,75-79 years,367,0.024
Texas,48,cases,ages,80+ years,652,0.043
Texas,48,cases,ages,Unknown,123,0.008
Texas,48,cases,gender,Female,6760,0.451
Texas,48,cases,gender,Male,7948,0.53
Texas,48,cases,gender,Unknown,283,0.019
Texas,48,cases,race,Asian,500,0.033
Texas,48,cases,race,Black,2369,0.158
Texas,48,cases,race,Hispanic,5963,0.398
Texas,48,cases,race,Other,96,0.006
Texas,48,cases,race,White,4121,0.275
Texas,48,cases,race,Unknown,1942,0.13
Texas,48,fatalities,ages,<1 year,0,0
Texas,48,fatalities,ages,1-9 years,0,0
Texas,48,fatalities,ages,10-19 years,2,0.0040404040404
Texas,48,fatalities,ages,20-29 years,11,0.022
Texas,48,fatalities,ages,30-39 years,9,0.018
Texas,48,fatalities,ages,40-49 years,21,0.042
Texas,48,fatalities,ages,50-59 years,54,0.109
Texas,48,fatalities,ages,60-64 years,45,0.091
Texas,48,fatalities,ages,65-69 years,58,0.117
Texas,48,fatalities,ages,70-74 years,47,0.095
Texas,48,fatalities,ages,75-79 years,46,0.093
Texas,48,fatalities,ages,80+ years,199,0.4020202020202
Texas,48,fatalities,ages,Unknown,3,0.006
Texas,48,fatalities,gender,Female,193,0.39
Texas,48,fatalities,gender,Male,271,0.547
Texas,48,fatalities,gender,Unknown,31,0.063
Texas,48,fatalities,race,Asian,6,0.012
Texas,48,fatalities,race,Black,67,0.135
Texas,48,fatalities,race,Hispanic,123,0.248
Texas,48,fatalities,race,Other,1,0.0020202020202
Texas,48,fatalities,race,White,183,0.37
Texas,48,fatalities,race,Unknown,115,0.232
